part_id,category,subcategory,first_observed_month,last_observed_month,months_observed,total_demand,avg_demand,median_demand,demand_std,max_demand,positive_months,zero_months,adi,cv2,seasonality_strength,zero_demand_share,positive_demand_share,cv,profile
MED-0577,EMERGENCY,SENSORS,2022-01-01,2025-12-01,48,42,0.875,0.0,1.7458156662218185,5,10,38,4.8,0.02267573696145125,2.5714285714285716,0.7916666666666666,0.20833333333333334,1.9952179042535068,INTERMITTENT
MED-0578,EMERGENCY,POWER COMPONENTS,2023-07-01,2025-12-01,30,116,3.8666666666666667,3.5,2.775922752245959,11,27,3,1.1111111111111112,0.3617945669075276,1.4224137931034482,0.1,0.9,0.7179110566153342,STABLE
MED-0579,EMERGENCY,CABLES,2024-01-01,2025-12-01,24,92,3.8333333333333335,4.0,2.1196116680157253,8,23,1,1.0434782608695652,0.25,1.434782608695652,0.041666666666666664,0.9583333333333334,0.5529421742649718,STABLE
MED-0580,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,282,5.875,4.0,4.66597005945652,19,46,2,1.0434782608695652,0.5624510280614098,1.1063829787234043,0.041666666666666664,0.9583333333333334,0.7942076696947269,STABLE
MED-0581,EMERGENCY,SENSORS,2023-07-01,2025-12-01,30,40,1.3333333333333333,0.0,2.4116575117588708,8,10,20,3.0,0.4305555555555555,2.0,0.6666666666666666,0.3333333333333333,1.808743133819153,STABLE
MED-0582,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,140,2.9166666666666665,0.0,12.11440734201335,79,5,43,9.6,1.0797193877551021,6.771428571428571,0.8958333333333334,0.10416666666666667,4.1535110886902915,LUMPY
MED-0583,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,32,0.6666666666666666,0.0,2.587476659023789,14,4,44,12.0,0.41666666666666663,5.25,0.9166666666666666,0.08333333333333333,3.8812149885356835,LUMPY
MED-0584,EMERGENCY,POWER COMPONENTS,2024-07-01,2025-12-01,18,87,4.833333333333333,4.0,2.307277489112375,10,17,1,1.0588235294117647,0.1569394900251024,1.5517241379310345,0.05555555555555555,0.9444444444444444,0.47736775636807766,STABLE
MED-0585,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,285,5.9375,6.0,2.4180724695685005,13,48,0,1.0,0.16585607355454707,0.8421052631578947,0.0,1.0,0.4072543106641685,STABLE
MED-0586,EMERGENCY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,227,4.729166666666667,4.0,2.266683614871974,10,46,2,1.0434782608695652,0.1777665651057333,0.6343612334801761,0.041666666666666664,0.9583333333333334,0.47929873794649663,STABLE
MED-0587,EMERGENCY,VALVES,2023-01-01,2025-12-01,36,73,2.0277777777777777,0.0,3.4099527530125364,10,11,25,3.272727272727273,0.16018014636892472,2.7945205479452055,0.6944444444444444,0.3055555555555556,1.6816205357322098,STABLE
MED-0588,EMERGENCY,SENSORS,2022-01-01,2025-12-01,48,87,1.8125,0.0,4.019401088020824,23,14,34,3.4285714285714284,0.7496773275607994,3.1724137931034484,0.7083333333333334,0.2916666666666667,2.217600600287351,STABLE
MED-0589,EMERGENCY,VALVES,2024-07-01,2025-12-01,18,118,6.555555555555555,0.0,19.572556484022762,81,3,15,6.0,0.8547112898592358,7.932203389830509,0.8333333333333334,0.16666666666666666,2.985644209427201,INTERMITTENT
MED-0590,EMERGENCY,SENSORS,2022-01-01,2025-12-01,48,174,3.625,3.0,1.770022238110091,7,47,1,1.0212765957446808,0.21227173769437122,0.8275862068965517,0.020833333333333332,0.9791666666666666,0.4882819967200251,STABLE
MED-0591,EMERGENCY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,86,1.7916666666666667,0.0,5.6416322269709465,29,6,42,8.0,0.40627366143861543,4.046511627906977,0.875,0.125,3.1488179871465745,INTERMITTENT
MED-0592,EMERGENCY,DISPLAY COMPONENTS,2023-07-01,2025-12-01,30,54,1.8,0.0,4.992408029301539,19,4,26,7.5,0.16643804298125284,5.277777777777778,0.8666666666666667,0.13333333333333333,2.773560016278633,INTERMITTENT
MED-0593,EMERGENCY,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,370,7.708333333333333,7.0,4.272416892028537,22,48,0,1.0,0.3072035808091014,0.8108108108108109,0.0,1.0,0.554259488695594,STABLE
MED-0594,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,256,5.333333333333333,5.0,2.205730769371084,11,47,1,1.0212765957446808,0.14627008852751355,0.65625,0.020833333333333332,0.9791666666666666,0.4135745192570783,STABLE
MED-0595,EMERGENCY,POWER COMPONENTS,2024-07-01,2025-12-01,18,98,5.444444444444445,5.0,2.7700546229955623,11,18,0,1.0,0.2588627287649754,1.4693877551020407,0.0,1.0,0.5087855429991849,STABLE
MED-0596,EMERGENCY,CONTROL MODULES,2022-01-01,2025-12-01,48,289,6.020833333333333,5.5,5.096889261289082,23,44,4,1.0909090909090908,0.572915932854096,1.0380622837370244,0.08333333333333333,0.9166666666666666,0.8465421610445535,STABLE
MED-0597,EMERGENCY,SENSORS,2023-07-01,2025-12-01,30,31,1.0333333333333334,0.0,1.8096167118144553,6,9,21,3.3333333333333335,0.21305931321540056,1.9354838709677418,0.7,0.3,1.7512419791752791,STABLE
MED-0598,EMERGENCY,CABLES,2022-01-01,2025-12-01,48,69,1.4375,0.0,3.613840121744723,20,10,38,4.8,0.552871712292002,3.4782608695652173,0.7916666666666666,0.20833333333333334,2.5139757368658944,INTERMITTENT
MED-0599,EMERGENCY,SENSORS,2022-01-01,2025-12-01,48,306,6.375,5.0,5.034455748226521,22,45,3,1.0666666666666667,0.5215869770368039,1.0196078431372548,0.0625,0.9375,0.7897185487414151,STABLE
MED-0600,EMERGENCY,CABLES,2022-07-01,2025-12-01,42,161,3.8333333333333335,3.0,2.24060822172285,10,42,0,1.0,0.3416478399188527,1.0652173913043477,0.0,1.0,0.5845064926233521,STABLE
MED-0601,EMERGENCY,POWER COMPONENTS,2022-07-01,2025-12-01,42,69,1.6428571428571428,0.0,5.290679464738558,28,5,37,8.4,0.4053770216341105,4.260869565217392,0.8809523809523809,0.11904761904761904,3.2204135872321658,INTERMITTENT
MED-0602,EMERGENCY,CONTROL MODULES,2022-01-01,2025-12-01,48,240,5.0,4.0,5.073921644158868,37,47,1,1.0212765957446808,0.9875037741545896,1.7,0.020833333333333332,0.9791666666666666,1.0147843288317735,STABLE
MED-0603,EMERGENCY,POWER COMPONENTS,2022-07-01,2025-12-01,42,186,4.428571428571429,4.0,2.085289441720053,9,42,0,1.0,0.2217202609070836,0.6021505376344085,0.0,1.0,0.4708718094206571,STABLE
MED-0604,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,230,4.791666666666667,4.0,2.592610885897411,13,47,1,1.0212765957446808,0.26549765759842203,1.2521739130434781,0.020833333333333332,0.9791666666666666,0.5410666196655466,STABLE
MED-0605,EMERGENCY,POWER COMPONENTS,2022-07-01,2025-12-01,42,87,2.0714285714285716,0.0,4.341478095735268,16,10,32,4.2,0.2878701134745527,3.1379310344827585,0.7619047619047619,0.23809523809523808,2.0958859772515086,INTERMITTENT
MED-0606,EMERGENCY,CABLES,2022-01-01,2025-12-01,48,72,1.5,0.0,2.946328403934257,15,15,33,3.2,0.5282738095238098,2.5,0.6875,0.3125,1.9642189359561713,STABLE
MED-0607,EMERGENCY,CABLES,2022-01-01,2025-12-01,48,399,8.3125,8.0,3.3780029981216932,19,48,0,1.0,0.16514169762913122,0.6015037593984962,0.0,1.0,0.406376300525918,STABLE
MED-0608,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,82,1.7083333333333333,0.0,4.612463842138544,24,8,40,6.0,0.4072405880853233,4.097560975609756,0.8333333333333334,0.16666666666666666,2.6999788344225624,INTERMITTENT
MED-0609,EMERGENCY,POWER COMPONENTS,2024-07-01,2025-12-01,18,54,3.0,3.0,1.7822655773580136,6,17,1,1.0588235294117647,0.2754629629629631,1.6666666666666667,0.05555555555555555,0.9444444444444444,0.5940885257860046,STABLE
MED-0610,EMERGENCY,POWER COMPONENTS,2023-01-01,2025-12-01,36,201,5.583333333333333,5.0,5.709015426748919,37,36,0,1.0,1.0455271616331987,2.2686567164179103,0.0,1.0,1.0225102256863736,ERRATIC
MED-0611,EMERGENCY,DISPLAY COMPONENTS,2024-07-01,2025-12-01,18,74,4.111111111111111,4.0,3.1038664481746916,10,15,3,1.2,0.30209746425962636,1.7027027027027029,0.16666666666666666,0.8333333333333334,0.754994541447898,STABLE
MED-0612,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,242,5.041666666666667,5.0,2.8356269398219456,18,47,1,1.0212765957446808,0.288600653911143,0.6942148760330578,0.020833333333333332,0.9791666666666666,0.5624384012869974,STABLE
MED-0613,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,264,5.5,4.0,4.356457666987632,18,45,3,1.0666666666666667,0.5250986100676184,1.1363636363636365,0.0625,0.9375,0.7920832121795695,STABLE
MED-0614,EMERGENCY,VALVES,2022-01-01,2025-12-01,48,60,1.25,0.0,4.04496008974867,17,5,43,9.6,0.21527777777777773,4.0,0.8958333333333334,0.10416666666666667,3.2359680717989363,INTERMITTENT
MED-0615,EMERGENCY,CABLES,2024-01-01,2025-12-01,24,95,3.9583333333333335,4.0,2.386176979964006,8,24,0,1.0,0.36339636276044796,1.5157894736842106,0.0,1.0,0.6028236580961699,STABLE
MED-0616,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,225,4.6875,4.0,5.13294013875918,32,43,5,1.1162790697674418,0.970197295708407,1.8666666666666667,0.10416666666666667,0.8958333333333334,1.0950272296019583,STABLE
MED-0617,EMERGENCY,VALVES,2022-01-01,2025-12-01,48,243,5.0625,5.0,4.091539012323077,15,42,6,1.1428571428571428,0.44523998052051844,1.2345679012345678,0.125,0.875,0.8082052370020892,STABLE
MED-0618,EMERGENCY,CONTROL MODULES,2022-07-01,2025-12-01,42,302,7.190476190476191,0.0,30.642898429455983,172,4,38,10.5,1.0449249301931198,5.9801324503311255,0.9047619047619048,0.09523809523809523,4.261595145818381,LUMPY
MED-0619,EMERGENCY,CABLES,2024-01-01,2025-12-01,24,40,1.6666666666666667,0.0,3.422008902316917,11,5,19,4.8,0.0625,5.3999999999999995,0.7916666666666666,0.20833333333333334,2.05320534139015,INTERMITTENT
MED-0620,EMERGENCY,VALVES,2022-07-01,2025-12-01,42,135,3.2142857142857144,0.0,7.107315757881449,37,10,32,4.2,0.41609510745313216,3.837037037037037,0.7619047619047619,0.23809523809523808,2.211164902452006,INTERMITTENT
MED-0621,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,304,6.333333333333333,6.0,5.447362560473484,36,48,0,1.0,0.7397890021807038,1.5394736842105263,0.0,1.0,0.8601098779694974,STABLE
MED-0622,EMERGENCY,DISPLAY COMPONENTS,2024-01-01,2025-12-01,24,108,4.5,4.0,2.226324715563845,9,24,0,1.0,0.2447665056360709,1.0,0.0,1.0,0.4947388256808545,STABLE
MED-0623,EMERGENCY,CABLES,2023-07-01,2025-12-01,30,143,4.766666666666667,5.0,2.25424248815479,9,30,0,1.0,0.22365143898782675,0.8391608391608392,0.0,1.0,0.4729180045079979,STABLE
MED-0624,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,346,7.208333333333333,7.0,2.981919511259686,14,48,0,1.0,0.17112840815461844,0.6936416184971098,0.0,1.0,0.4136766952036559,STABLE
MED-0625,EMERGENCY,POWER COMPONENTS,2024-07-01,2025-12-01,18,57,3.1666666666666665,2.5,2.357715743980127,8,16,2,1.125,0.37788037344824055,1.736842105263158,0.1111111111111111,0.8888888888888888,0.7445418138884612,STABLE
MED-0626,EMERGENCY,CABLES,2022-01-01,2025-12-01,48,300,6.25,6.0,2.7714348384599967,14,48,0,1.0,0.19662978723404256,0.44,0.0,1.0,0.44342957415359946,STABLE
MED-0627,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,252,5.25,4.0,3.575924222149176,17,46,2,1.0434782608695652,0.40242434422328605,1.0952380952380953,0.041666666666666664,0.9583333333333334,0.6811284232665097,STABLE
MED-0628,EMERGENCY,CONTROL MODULES,2022-01-01,2025-12-01,48,349,7.270833333333333,7.0,4.666492524613053,20,44,4,1.0909090909090908,0.2930536905127178,1.0315186246418337,0.08333333333333333,0.9166666666666666,0.6418098601187008,STABLE
MED-0629,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,220,4.583333333333333,4.0,3.3443081740653877,19,45,3,1.0666666666666667,0.4359269346356123,1.4181818181818182,0.0625,0.9375,0.7296672379779028,STABLE
MED-0630,EMERGENCY,SENSORS,2022-01-01,2025-12-01,48,198,4.125,4.0,2.1100065543913527,10,48,0,1.0,0.26164937576929836,0.7878787878787878,0.0,1.0,0.5115167404585097,STABLE
MED-0631,EMERGENCY,CABLES,2022-01-01,2025-12-01,48,39,0.8125,0.0,2.218454992374533,10,7,41,6.857142857142857,0.24545255314486086,5.538461538461538,0.8541666666666666,0.14583333333333334,2.730406144460964,INTERMITTENT
MED-0632,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,186,3.875,4.0,2.140043745824499,8,45,3,1.0666666666666667,0.22242455775234118,1.2258064516129032,0.0625,0.9375,0.552269353761161,STABLE
MED-0633,EMERGENCY,VALVES,2024-01-01,2025-12-01,24,53,2.2083333333333335,0.0,7.015381651068238,32,3,21,8.0,0.5008899964400142,7.245283018867924,0.875,0.125,3.176776596710145,INTERMITTENT
MED-0634,EMERGENCY,DISPLAY COMPONENTS,2022-07-01,2025-12-01,42,204,4.857142857142857,5.0,2.384619707589825,11,41,1,1.024390243902439,0.21102941176470588,0.823529411764706,0.023809523809523808,0.9761904761904762,0.49095111626849347,STABLE
MED-0635,EMERGENCY,POWER COMPONENTS,2022-01-01,2025-12-01,48,64,1.3333333333333333,0.0,3.3601756117566195,15,8,40,6.0,0.23214285714285712,4.3125,0.8333333333333334,0.16666666666666666,2.520131708817465,INTERMITTENT
MED-0636,EMERGENCY,CONTROL MODULES,2022-01-01,2025-12-01,48,49,1.0208333333333333,0.0,3.1453415965305345,18,7,41,6.857142857142857,0.585034013605442,5.387755102040817,0.8541666666666666,0.14583333333333334,3.081150951703381,INTERMITTENT
MED-0637,EMERGENCY,POWER COMPONENTS,2024-07-01,2025-12-01,18,77,4.277777777777778,4.0,2.1089600324094944,9,18,0,1.0,0.24305259293800177,1.4025974025974026,0.0,1.0,0.49300364393988183,STABLE
MED-0638,EMERGENCY,CABLES,2022-01-01,2025-12-01,48,139,2.8958333333333335,0.0,5.312528681608016,17,12,36,4.0,0.08057177541158701,3.0215827338129495,0.75,0.25,1.8345422785408974,INTERMITTENT
MED-0639,EMERGENCY,DISPLAY COMPONENTS,2022-07-01,2025-12-01,42,252,6.0,5.5,3.7934474956744855,22,41,1,1.024390243902439,0.36603914714033764,1.1527777777777777,0.023809523809523808,0.9761904761904762,0.6322412492790809,STABLE
MED-0640,EMERGENCY,SENSORS,2022-07-01,2025-12-01,42,151,3.5952380952380953,0.0,9.987942789255461,53,14,28,3.0,1.9865997780124351,5.28476821192053,0.6666666666666666,0.3333333333333333,2.778103292375691,ERRATIC
MED-0641,STERILIZATION,SENSORS,2022-07-01,2025-12-01,42,53,1.2619047619047619,0.0,2.198220164848713,9,14,28,3.0,0.3454281567489114,2.7735849056603774,0.6666666666666666,0.3333333333333333,1.7419857910121876,STABLE
MED-0642,STERILIZATION,PUMPS,2022-01-01,2025-12-01,48,47,0.9791666666666666,0.0,2.3108401652869777,10,10,38,4.8,0.3827775262813741,3.0638297872340425,0.7916666666666666,0.20833333333333334,2.3600069773143604,INTERMITTENT
MED-0643,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,74,1.5416666666666667,0.0,2.8876725025995422,12,14,34,3.4285714285714284,0.3162330729898298,3.8918918918918917,0.7083333333333334,0.2916666666666667,1.8730848665510542,STABLE
MED-0644,STERILIZATION,MOTORS,2022-01-01,2025-12-01,48,35,0.7291666666666666,0.0,1.3327237081516572,4,13,35,3.6923076923076925,0.16979591836734692,2.4,0.7291666666666666,0.2708333333333333,1.8277353711794158,STABLE
MED-0645,STERILIZATION,POWER COMPONENTS,2024-07-01,2025-12-01,18,27,1.5,0.0,3.365045231756136,12,4,14,4.5,0.37128486511202563,4.0,0.7777777777777778,0.2222222222222222,2.243363487837424,INTERMITTENT
MED-0646,STERILIZATION,HEATING COMPONENTS,2022-01-01,2025-12-01,48,242,5.041666666666667,5.0,1.8213664888003245,8,47,1,1.0212765957446808,0.10656346234368641,0.5454545454545454,0.020833333333333332,0.9791666666666666,0.3612627746380809,STABLE
MED-0647,STERILIZATION,MOTORS,2022-01-01,2025-12-01,48,219,4.5625,4.0,3.7240235047364814,17,43,5,1.1162790697674418,0.49165740815206,1.2602739726027397,0.10416666666666667,0.8958333333333334,0.8162243298052562,STABLE
MED-0648,STERILIZATION,CONTROL MODULES,2024-01-01,2025-12-01,24,85,3.5416666666666665,3.0,4.452445997686985,23,22,2,1.0909090909090908,1.36719723183391,3.1058823529411765,0.08333333333333333,0.9166666666666666,1.2571612228763251,ERRATIC
MED-0649,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,75,1.5625,0.0,2.583962403388962,8,15,33,3.2,0.16000000000000003,2.4,0.6875,0.3125,1.6537359381689356,STABLE
MED-0650,STERILIZATION,MOTORS,2022-01-01,2025-12-01,48,36,0.75,0.0,1.5911991998543178,6,12,36,4.0,0.3838383838383838,2.3333333333333335,0.75,0.25,2.1215989331390905,INTERMITTENT
MED-0651,STERILIZATION,MOTORS,2023-01-01,2025-12-01,36,60,1.6666666666666667,0.0,2.2038926600773587,7,17,19,2.1176470588235294,0.29218750000000004,2.5999999999999996,0.5277777777777778,0.4722222222222222,1.3223355960464152,STABLE
MED-0652,STERILIZATION,PUMPS,2024-07-01,2025-12-01,18,31,1.7222222222222223,0.0,2.4448157769056005,9,8,10,2.25,0.3317972350230414,2.6129032258064515,0.5555555555555556,0.4444444444444444,1.4195704511064777,STABLE
MED-0653,STERILIZATION,SENSORS,2022-07-01,2025-12-01,42,128,3.0476190476190474,3.0,2.305374219158366,9,35,7,1.2,0.30761718750000006,1.4218750000000002,0.16666666666666666,0.8333333333333334,0.7564509156613389,STABLE
MED-0654,STERILIZATION,HEATING COMPONENTS,2024-01-01,2025-12-01,24,55,2.2916666666666665,0.0,5.0431112435175125,19,5,19,4.8,0.2190082644628099,4.1454545454545455,0.7916666666666666,0.20833333333333334,2.200630360807642,INTERMITTENT
MED-0655,STERILIZATION,HEATING COMPONENTS,2024-01-01,2025-12-01,24,119,4.958333333333333,5.0,1.7315277663950701,9,24,0,1.0,0.12195159393680742,0.5042016806722689,0.0,1.0,0.3492156839788377,STABLE
MED-0656,STERILIZATION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,193,4.020833333333333,4.0,1.7319228440056598,9,48,0,1.0,0.1855346109534285,1.0569948186528497,0.0,1.0,0.4307372876283507,STABLE
MED-0657,STERILIZATION,POWER COMPONENTS,2022-01-01,2025-12-01,48,237,4.9375,5.0,3.29025802519201,14,43,5,1.1162790697674418,0.2921472528907235,1.1645569620253164,0.10416666666666667,0.8958333333333334,0.6663813721907869,STABLE
MED-0658,STERILIZATION,MOTORS,2023-07-01,2025-12-01,30,34,1.1333333333333333,0.0,2.0800088417141875,6,8,22,3.75,0.15422639644092928,2.2058823529411766,0.7333333333333333,0.26666666666666666,1.8353019191595772,STABLE
MED-0659,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,304,6.333333333333333,5.0,7.329141290542678,53,48,0,1.0,1.3391878352095246,2.25,0.0,1.0,1.157232835348844,ERRATIC
MED-0660,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,55,1.1458333333333333,0.0,2.697434425944309,13,10,38,4.8,0.3764921946740128,4.800000000000001,0.7916666666666666,0.20833333333333334,2.3541245899150334,INTERMITTENT
MED-0661,STERILIZATION,VALVES,2023-01-01,2025-12-01,36,66,1.8333333333333333,0.0,4.0743097574926725,15,8,28,4.5,0.33057851239669417,3.0909090909090913,0.7777777777777778,0.2222222222222222,2.222350776814185,INTERMITTENT
MED-0662,STERILIZATION,DISPLAY COMPONENTS,2023-01-01,2025-12-01,36,73,2.0277777777777777,0.0,7.469886635632856,43,5,31,7.2,1.2141114655657728,7.068493150684932,0.8611111111111112,0.1388888888888889,3.6837797107230528,LUMPY
MED-0663,STERILIZATION,POWER COMPONENTS,2022-01-01,2025-12-01,48,19,0.3958333333333333,0.0,2.1312226371447007,14,2,46,24.0,0.44875346260387805,8.842105263157896,0.9583333333333334,0.041666666666666664,5.384141399102402,LUMPY
MED-0664,STERILIZATION,MOTORS,2022-07-01,2025-12-01,42,62,1.4761904761904763,0.0,3.225191204300503,15,10,32,4.2,0.3861718117701469,3.387096774193548,0.7619047619047619,0.23809523809523808,2.1848069448487277,INTERMITTENT
MED-0665,STERILIZATION,CONTROL MODULES,2023-01-01,2025-12-01,36,166,4.611111111111111,3.0,4.1629507239647605,18,32,4,1.125,0.6124021933048948,2.0240963855421685,0.1111111111111111,0.8888888888888888,0.9028085907393457,STABLE
MED-0666,STERILIZATION,SEALS,2022-07-01,2025-12-01,42,325,7.738095238095238,0.0,24.072106643054962,144,10,32,4.2,1.6526495726495722,6.892307692307693,0.7619047619047619,0.23809523809523808,3.110856858487103,LUMPY
MED-0667,STERILIZATION,CONTROL MODULES,2022-01-01,2025-12-01,48,145,3.0208333333333335,3.0,1.7319228440056595,7,44,4,1.0909090909090908,0.21662362082791808,0.8275862068965517,0.08333333333333333,0.9166666666666666,0.5733261828432528,STABLE
MED-0668,STERILIZATION,SEALS,2022-01-01,2025-12-01,48,179,3.7291666666666665,0.0,10.174518825641503,63,10,38,4.8,0.8076110816349886,5.29608938547486,0.7916666666666666,0.20833333333333334,2.7283625901161574,INTERMITTENT
MED-0669,STERILIZATION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,175,3.6458333333333335,3.0,1.9945626442516093,9,46,2,1.0434782608695652,0.244498866213152,0.6171428571428571,0.041666666666666664,0.9583333333333334,0.5470800395661557,STABLE
MED-0670,STERILIZATION,HEATING COMPONENTS,2024-01-01,2025-12-01,24,75,3.125,0.0,7.146373358138591,20,4,20,6.0,0.0026074074074074072,3.2,0.8333333333333334,0.16666666666666666,2.286839474604349,INTERMITTENT
MED-0671,STERILIZATION,PUMPS,2022-01-01,2025-12-01,48,73,1.5208333333333333,0.0,2.4580703669907447,8,15,33,3.2,0.11982950432941053,3.1232876712328768,0.6875,0.3125,1.616265446788435,STABLE
MED-0672,STERILIZATION,MOTORS,2023-01-01,2025-12-01,36,29,0.8055555555555556,0.0,1.327068615826292,4,12,24,3.0,0.23219111447411092,4.137931034482759,0.6666666666666666,0.3333333333333333,1.6473955230947073,STABLE
MED-0673,STERILIZATION,PUMPS,2023-07-01,2025-12-01,30,158,5.266666666666667,5.0,2.362542951017462,10,30,0,1.0,0.20122769892092887,1.139240506329114,0.0,1.0,0.44858410462356874,STABLE
MED-0674,STERILIZATION,PUMPS,2022-01-01,2025-12-01,48,139,2.8958333333333335,3.0,2.271372097581935,7,40,8,1.2,0.3439329333434193,1.20863309352518,0.16666666666666666,0.8333333333333334,0.7843587099563516,STABLE
MED-0675,STERILIZATION,VALVES,2023-01-01,2025-12-01,36,29,0.8055555555555556,0.0,2.5725967364229416,11,4,32,9.0,0.2837891399128022,4.551724137931034,0.8888888888888888,0.1111111111111111,3.1935683624560656,INTERMITTENT
MED-0676,STERILIZATION,PUMPS,2023-01-01,2025-12-01,36,33,0.9166666666666666,0.0,2.2725064827818895,10,6,30,6.0,0.19504132231404955,3.6363636363636367,0.8333333333333334,0.16666666666666666,2.479097981216607,INTERMITTENT
MED-0677,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,54,1.125,0.0,2.0381990381581816,7,13,35,3.6923076923076925,0.153063557384545,2.4444444444444446,0.7291666666666666,0.2708333333333333,1.8117324783628281,STABLE
MED-0678,STERILIZATION,HEATING COMPONENTS,2022-01-01,2025-12-01,48,217,4.520833333333333,4.0,2.51793214156052,14,47,1,1.0212765957446808,0.2825953074981971,0.9953917050691244,0.020833333333333332,0.9791666666666666,0.5569619483636173,STABLE
MED-0679,STERILIZATION,MOTORS,2024-01-01,2025-12-01,24,114,4.75,4.5,2.026991774076529,9,24,0,1.0,0.18210285438997956,1.1578947368421053,0.0,1.0,0.4267351103319008,STABLE
MED-0680,STERILIZATION,SEALS,2024-07-01,2025-12-01,18,69,3.8333333333333335,0.0,7.023071223600449,21,5,13,3.6,0.19796261289645029,3.9130434782608696,0.7222222222222222,0.2777777777777778,1.8321055365914214,STABLE
MED-0681,STERILIZATION,CONTROL MODULES,2024-07-01,2025-12-01,18,65,3.611111111111111,3.0,1.9140007034508786,8,18,0,1.0,0.28093282283327536,1.6615384615384614,0.0,1.0,0.530030964032551,STABLE
MED-0682,STERILIZATION,DISPLAY COMPONENTS,2022-01-01,2025-12-01,48,145,3.0208333333333335,0.0,5.843671184093216,25,12,36,4.0,0.18113501243108854,3.2275862068965515,0.75,0.25,1.9344566678377542,INTERMITTENT
MED-0683,STERILIZATION,PUMPS,2022-07-01,2025-12-01,42,143,3.4047619047619047,3.0,2.7767284119328823,11,38,4,1.105263157894737,0.5055028131951208,1.1748251748251748,0.09523809523809523,0.9047619047619048,0.8155426104977697,STABLE
MED-0684,STERILIZATION,VALVES,2022-01-01,2025-12-01,48,283,5.895833333333333,0.0,15.32934827185149,87,11,37,4.363636363636363,0.820704466281262,4.325088339222615,0.7708333333333334,0.22916666666666666,2.6000308022928325,INTERMITTENT
MED-0685,STERILIZATION,SENSORS,2024-07-01,2025-12-01,18,72,4.0,0.0,6.782329983125268,17,5,13,3.6,0.040027006172839504,4.25,0.7222222222222222,0.2777777777777778,1.695582495781317,STABLE
MED-0686,STERILIZATION,SENSORS,2023-07-01,2025-12-01,30,45,1.5,0.0,2.4459678290381612,8,11,19,2.727272727272727,0.34004938271604945,2.3333333333333335,0.6333333333333333,0.36666666666666664,1.6306452193587742,STABLE
MED-0687,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,116,2.4166666666666665,0.0,10.037871549697524,50,4,44,12.0,0.6547760602457392,5.379310344827586,0.9166666666666666,0.08333333333333333,4.153602020564493,LUMPY
MED-0688,STERILIZATION,SENSORS,2022-01-01,2025-12-01,48,43,0.8958333333333334,0.0,1.812950848793713,9,13,35,3.6923076923076925,0.3866955110870741,3.069767441860465,0.7291666666666666,0.2708333333333333,2.0237590870255397,STABLE
MED-0689,STERILIZATION,SENSORS,2022-07-01,2025-12-01,42,79,1.880952380952381,0.0,4.306559834419257,20,10,32,4.2,0.5072192846587975,3.8987341772151898,0.7619047619047619,0.23809523809523808,2.2895634562735294,INTERMITTENT
MED-0690,STERILIZATION,MOTORS,2022-01-01,2025-12-01,48,53,1.1041666666666667,0.0,3.276217222770819,21,10,38,4.8,1.1158577587911869,4.754716981132075,0.7916666666666666,0.20833333333333334,2.967140126283006,LUMPY
MED-0691,STERILIZATION,HEATING COMPONENTS,2023-01-01,2025-12-01,36,150,4.166666666666667,4.0,2.0632844828435215,10,35,1,1.0285714285714285,0.21000000000000005,1.3599999999999997,0.027777777777777776,0.9722222222222222,0.49518827588244513,STABLE
MED-0692,STERILIZATION,SENSORS,2023-07-01,2025-12-01,30,89,2.966666666666667,0.0,4.664490461386733,14,10,20,3.0,0.144342044354669,2.359550561797753,0.6666666666666666,0.3333333333333333,1.5723001555236178,STABLE
